code,name,industry,area,市盈率,每股收益,市净率,每股净资产,股价(pe*eps),股价(pb*bvps),净资产收益(roe),20163,20164,20171,20172
300431,暴风集团,互联网,北京,213.23,0.047,7.43,2.72,10.02181,20.209600000000002,3.4845003048351546,2.77,7.0,-1.86,1.73
300414,中光防雷,元器件,四川,107.42,0.115,5.39,4.6,12.3533,24.793999999999997,5.017687581455967,6.74,8.36,1.12,2.65
300413,快乐购,百货,湖南,204.54,0.05,4.95,4.09,10.227,20.2455,2.420064535054268,2.16,4.17,,1.22
300400,劲拓股份,专用机械,深圳,61.83,0.128,8.52,1.85,7.91424,15.762,13.779718583212034,7.59,12.84,,6.94
300384,三联虹普,纺织机械,北京,50.03,0.37,3.62,9.37,18.5111,33.919399999999996,7.235658604837098,,10.07,,5.21
300376,易事特,电气设备,广东,31.88,0.136,5.02,1.73,4.33568,8.6846,15.746549560853198,16.55,20.31,,8.33
300343,联创互联,互联网,山东,41.11,0.221,2.62,6.94,9.08531,18.1828,6.373145220141085,5.45,5.93,,
300291,华录百纳,影视音像,北京,125.43,0.079,2.52,7.92,9.90897,19.9584,2.0090887347524515,4.54,8.26,,1.01
300285,国瓷材料,陶瓷,山东,60.81,0.189,7.78,2.96,11.49309,23.0288,12.79394836375596,6.82,9.05,2.59,6.51
300280,南通锻压,专用机械,江苏,1719.23,0.009000000000000001,6.57,4.95,15.473070000000002,32.5215,0.38214782199007696,0.69,,0.57,
300272,开能环保,环境保护,上海,46.78,0.098,4.55,2.01,4.58444,9.145499999999998,9.726378794356563,9.53,,1.67,
300267,尔康制药,化学制药,湖南,27.96,0.21,4.26,2.69,5.8716,11.459399999999999,15.236051502145923,16.0,22.0,4.14,7.87
300259,新天科技,电器仪表,河南,78.31,0.067,3.25,3.24,5.246770000000001,10.530000000000001,4.150172391776274,,9.76,1.01,
300244,迪安诊断,医疗保健,浙江,40.91,0.329,6.96,3.86,13.459389999999999,26.8656,17.01295526766072,,,2.73,8.69
300234,开尔新材,陶瓷,浙江,3005.8,0.002,3.7,3.46,6.0116000000000005,12.802,0.12309534899194889,2.95,3.19,-0.23,0.06
300222,科大智能,电气设备,上海,93.55,0.15,4.96,5.18,14.032499999999999,25.6928,5.301977552111171,,11.17,,
300197,铁汉生态,环境保护,深圳,34.77,0.177,3.55,3.47,6.1542900000000005,12.3185,10.209951107276387,,11.34,,5.13
300192,科斯伍德,染料涂料,江苏,193.79,0.039,5.16,2.95,7.55781,15.222000000000001,2.662676092677641,4.18,,1.22,1.34
300177,中海达,通信设备,广东,107.13,0.054000000000000006,3.22,3.61,5.78502,11.6242,3.0056940166153274,1.39,1.22,0.31,
300164,通源石油,石油开采,陕西,333.78,0.009000000000000001,1.74,3.48,3.00402,6.0552,0.5213014560488946,0.65,,,0.27
300163,先锋新材,其他建材,浙江,705.99,0.005,5.0,1.52,3.52995,7.6,0.7082253289706653,6.58,9.57,-0.15,
300156,神雾环保,环境保护,北京,30.14,0.401,8.64,2.8,12.08614,24.192,28.666224286662242,,,3.95,
300145,中金环境,专用机械,浙江,40.75,0.208,4.76,3.55,8.475999999999999,16.898,11.680981595092025,7.98,13.42,2.25,5.97
300140,中环装备,电气设备,陕西,142.52,0.061,4.7,3.68,8.69372,17.296000000000003,3.297782767330901,-0.52,7.45,-1.1,1.66
300109,新开源,化工原料,河南,77.27,0.301,6.28,7.39,23.25827,46.4092,8.127345671023683,5.36,6.7,,4.1
300104,乐视网,互联网,北京,0.0,-0.16,4.51,3.4,-0.0,15.334,,10.97,8.2,1.21,
300100,双林股份,汽车服务,浙江,29.93,0.434,3.83,6.77,12.98962,25.9291,12.796525225526228,1.94,14.35,,6.6
300092,科新机电,专用机械,四川,304.68,0.021,5.76,2.21,6.398280000000001,12.7296,1.8905080740448996,2.78,,0.2,0.96
300091,金通灵,机械基件,江苏,67.44,0.13,9.38,1.82,8.7672,17.071600000000004,13.908659549228947,,5.37,2.42,7.65
300089,文化长城,陶瓷,广东,180.8,0.041,3.68,4.06,7.412800000000001,14.9408,2.0353982300884956,12.41,,,1.02
300085,银之杰,软件服务,深圳,585.33,0.014,11.81,1.42,8.19462,16.7702,2.017665248663147,,8.66,,
300034,钢研高纳,小金属,北京,87.94,0.091,5.1,3.15,8.00254,16.064999999999998,5.799408687741641,5.47,7.68,1.47,2.9
300022,吉峰农机,其他商业,四川,0.0,-0.045,10.91,0.62,-0.0,6.7642,,8.45,4.81,,
002880,卫光生物,生物制药,深圳,45.83,0.94,6.18,10.41,43.0802,64.3338,13.484617063059131,,34.3,,
002837,英维克,专用机械,深圳,58.92,0.198,7.64,3.05,11.666160000000001,23.301999999999996,12.966734555329259,,,,6.42
002823,凯中精密,机械基件,深圳,35.41,0.258,4.83,3.78,9.135779999999999,18.2574,13.640214628635979,,,3.49,
002806,华锋股份,元器件,广东,160.29,0.08,9.85,2.61,12.8232,25.708499999999997,6.145111984528043,7.45,,,
002787,华源控股,广告包装,江苏,56.33,0.168,5.85,3.24,9.46344,18.954,10.385229895260075,9.57,11.66,,5.02
002781,奇信股份,装修装饰,深圳,47.43,0.31,3.89,7.55,14.7033,29.3695,8.201560193970062,,,1.31,4.19
002774,快意电梯,运输设备,广东,73.19,0.11,5.14,2.86,8.0509,14.700399999999998,7.022817324771144,,23.44,,4.75
002757,南兴装备,家居用品,广东,38.26,0.49,5.02,7.47,18.7474,37.499399999999994,13.120752744380553,5.91,,2.21,6.69
002756,永兴特钢,特种钢,浙江,30.47,0.463,3.19,8.85,14.10761,28.231499999999997,10.469314079422382,6.95,8.54,,
002740,爱迪尔,服饰,深圳,52.1,0.094,2.3,4.28,4.8974,9.844,4.414587332053742,4.07,,0.78,2.15
002739,万达电影,影视音像,北京,34.44,0.7559999999999999,5.49,9.49,26.036639999999995,52.100100000000005,15.94076655052265,11.83,,,8.15
002694,顾地科技,塑料,湖北,1037.67,0.011,13.28,1.64,11.41437,21.779199999999996,1.2797902994208177,1.56,4.14,-1.42,
002684,猛狮科技,电气设备,广东,127.49,0.09,4.19,5.07,11.4741,21.2433,3.286532277041337,0.39,6.54,,2.12
002681,奋达科技,家用电器,深圳,71.58,0.1,5.6,2.35,7.158,13.16,7.823414361553507,9.27,14.2,,4.49
002676,顺威股份,塑料,广东,457.32,0.017,10.54,1.52,7.77444,16.020799999999998,2.304731916382402,2.6,,0.6,1.15
002669,康达新材,化工原料,上海,88.73,0.165,4.14,7.07,14.640450000000001,29.2698,4.665840189338442,9.03,,1.46,
002667,鞍重股份,工程机械,辽宁,83.67,0.108,3.29,5.52,9.03636,18.1608,3.93211425839608,-1.42,,1.17,1.98
002650,加加食品,食品,湖南,33.89,0.086,3.28,1.78,2.9145399999999997,5.8384,9.67837120094423,6.7,7.9,2.99,4.96
002638,勤上股份,半导体,广东,75.23,0.054000000000000006,2.4,3.4,4.06242,8.16,3.1902166688820945,,,0.18,
002625,光启技术,汽车配件,浙江,452.55,0.05,6.15,5.91,22.6275,36.346500000000006,1.3589658601259529,6.83,11.69,0.37,0.8
002622,融钰集团,电气设备,吉林,209.36,0.029,8.65,1.42,6.071440000000001,12.283,4.131639281620176,2.0,1.35,,
002621,三垒股份,专用机械,辽宁,293.23,0.026,4.51,3.37,7.62398,15.1987,1.5380418101831326,1.86,0.89,0.38,
002619,艾格拉斯,互联网,浙江,44.11,0.08,2.59,2.46,3.5288,6.3713999999999995,5.871684425300385,3.77,,1.6,3.41
002606,大连电瓷,电气设备,辽宁,109.41,0.095,9.88,2.11,10.39395,20.8468,9.030253176126498,8.33,11.77,,
002585,双星新材,塑料,江苏,50.79,0.09,1.25,6.39,4.5710999999999995,7.9875,2.461114392596968,,2.52,0.72,
002578,闽发铝业,铝,福建,194.09,0.013,3.44,1.48,2.52317,5.0912,1.7723736410943376,1.11,1.8,0.46,
002576,通达动力,电气设备,江苏,114.26,0.108,4.69,5.25,12.34008,24.622500000000002,4.104673551549099,0.37,,1.81,2.07
002575,群兴玩具,文教休闲,广东,0.0,-0.022,5.95,1.53,-0.0,9.1035,,2.21,1.42,,
002569,步森股份,服饰,浙江,0.0,-0.2,14.89,3.55,-0.0,52.8595,,-5.53,1.26,-1.63,
002516,旷达科技,纺织,江苏,24.54,0.114,2.18,2.55,2.79756,5.559,8.883455582722087,10.87,,,
002504,*ST弘高,装修装饰,北京,50.95,0.079,7.12,1.14,4.02505,8.1168,13.974484789008832,22.04,23.81,2.07,7.09
002490,*ST墨龙,化工机械,山东,281.26,0.009000000000000001,2.16,2.29,2.53134,4.946400000000001,0.7679726943042026,,-28.8,,0.39
002486,嘉麟杰,服饰,上海,0.0,-0.034,7.97,1.08,-0.0,8.6076,,,1.29,-2.82,-3.1
002485,希努尔,服饰,山东,0.0,-0.073,4.1,6.1,-0.0,25.009999999999998,,,0.38,-0.64,-1.18
002473,*ST圣莱,家用电器,浙江,0.0,-0.077,7.41,2.18,-0.0,16.1538,,-5.11,,-1.58,-3.48
002472,双环传动,机械基件,浙江,32.2,0.16899999999999998,2.43,4.48,5.4418,10.886400000000002,7.546583850931677,4.61,6.34,1.51,3.74
002471,中超控股,电气设备,江苏,84.33,0.033,3.87,1.45,2.78289,5.6115,4.5891141942369265,5.04,6.35,0.59,2.3
002442,龙星化工,化工原料,河北,75.18,0.085,5.43,2.34,6.390300000000001,12.706199999999999,7.22266560255387,,,,3.68
002426,胜利精密,元器件,江苏,40.69,0.094,3.04,2.52,3.8248599999999997,7.6608,7.471123126075203,,7.87,1.68,
002421,达实智能,软件服务,深圳,64.08,0.054000000000000006,4.61,1.5,3.4603200000000003,6.915000000000001,7.194132334581774,6.45,10.31,,3.63
002409,雅克科技,化工原料,江苏,85.2,0.124,4.65,4.54,10.5648,21.111,5.45774647887324,,4.92,1.55,
002399,海普瑞,化学制药,深圳,1693.35,0.006,3.36,6.03,10.1601,20.2608,0.19842324386571,,4.84,-0.15,0.09
002392,北京利尔,其他建材,北京,50.96,0.071,2.81,2.57,3.6181599999999996,7.221699999999999,5.514128728414443,,5.04,,2.77
002382,蓝帆医疗,医疗保健,山东,29.15,0.209,4.54,2.68,6.09235,12.167200000000001,15.574614065180103,11.86,14.66,,
002373,千方科技,软件服务,北京,49.12,0.142,4.61,3.02,6.975039999999999,13.922200000000002,9.385179153094464,7.21,,,4.72
002356,赫美集团,服饰,深圳,46.13,0.274,4.54,5.57,12.639620000000003,25.2878,9.84175157164535,8.12,,0.99,5.34
002341,新纶科技,化工原料,深圳,81.35,0.147,3.71,6.45,11.95845,23.9295,4.560540872771973,3.52,2.14,0.7,2.25
002298,中电鑫龙,软件服务,安徽,48.48,0.116,1.86,6.02,5.62368,11.1972,3.836633663366337,3.4,,0.54,1.94
002289,宇顺电子,元器件,深圳,0.0,-0.129,5.82,2.01,-0.0,11.6982,,-47.09,5.1,-3.89,-6.22
002275,桂林三金,中成药,广西,20.21,0.428,4.18,4.14,8.64988,17.3052,20.682830282038594,,16.33,,10.39
002264,新 华 都,超市连锁,福建,66.37,0.061,3.19,2.54,4.04857,8.1026,4.806388428506855,12.66,3.37,2.29,
002263,大 东 南,塑料,浙江,0.0,-0.001,2.25,1.46,-0.0,3.285,,,-6.53,-0.09,-0.1
002260,德奥通航,航空,广东,0.0,-0.15,19.67,1.17,-0.0,23.0139,,0.94,,-4.46,
002256,兆新股份,染料涂料,深圳,65.42,0.034,3.78,1.16,2.2242800000000003,4.384799999999999,5.778049526138795,6.95,7.57,,
002226,江南化工,化工原料,安徽,51.24,0.069,1.79,3.97,3.5355600000000003,7.1063,3.493364558938329,,1.93,0.22,1.72
002221,东华能源,石油贸易,江苏,20.19,0.3,2.75,4.33,6.057,11.9075,13.620604259534423,10.66,,3.2,
002189,利达光电,元器件,河南,213.08,0.042,6.66,2.72,8.94936,18.1152,3.1255866341280267,,3.27,0.51,
002168,深圳惠程,电气设备,深圳,0.0,-0.079,10.33,1.65,-0.0,17.0445,,0.4,6.09,-0.41,-5.34
002157,正邦科技,饲料,江西,22.84,0.12,2.06,2.62,2.7407999999999997,5.397200000000001,9.019264448336251,25.4,28.58,,4.48
002150,通润装备,机械基件,江苏,35.78,0.157,2.88,3.89,5.61746,11.2032,8.049189491335941,10.16,14.56,,4.0
002143,印纪传媒,影视音像,四川,51.32,0.151,11.3,1.37,7.74932,15.481000000000002,22.018706157443493,22.33,37.72,,11.21
002141,贤丰控股,元器件,广东,756.16,0.005,6.22,1.15,3.7807999999999997,7.153,0.8225772323317817,0.8,0.87,0.27,0.41
002129,中环股份,半导体,天津,39.75,0.104,2.03,4.06,4.1339999999999995,8.241799999999998,5.10691823899371,3.14,3.87,0.98,2.57
002113,天润数娱,互联网,湖南,310.08,0.023,10.9,1.29,7.1318399999999995,14.061000000000002,3.5152218782249744,6.06,8.28,0.55,1.79
002110,三钢闽光,普钢,福建,9.95,0.787,2.65,5.9,7.8306499999999994,15.635,26.63316582914573,16.17,21.68,,
002098,浔兴股份,服饰,福建,43.92,0.179,4.84,3.26,7.86168,15.778399999999998,11.020036429872494,8.03,10.94,0.68,
002076,雪 莱 特,家用电器,广东,172.23,0.021,5.1,1.39,3.61683,7.088999999999999,2.961156592928061,,4.11,,1.47
002075,沙钢股份,特种钢,江苏,94.1,0.086,12.19,1.32,8.0926,16.0908,12.954303931987248,5.54,8.72,3.81,6.68
002071,长城影视,影视音像,江苏,40.23,0.124,5.81,1.71,4.988519999999999,9.935099999999998,14.441958737260752,,31.94,1.47,
002070,*ST众和,纺织,福建,0.0,-0.109,11.0,0.92,-0.0,10.120000000000001,,7.09,-7.12,-2.38,
002053,云南能投,食品,云南,38.1,0.172,3.18,4.11,6.5531999999999995,13.069800000000003,8.346456692913385,,12.95,1.87,4.18
002015,霞客环保,化纤,江苏,0.0,-0.025,12.05,0.7,-0.0,8.435,,nan,-13.31,,-3.5
002012,凯恩股份,造纸,浙江,126.01,0.047,4.58,2.57,5.922470000000001,11.7706,3.6346321720498374,-1.35,0.73,1.44,
002006,精功科技,专用机械,浙江,65.19,0.061,3.79,2.09,3.97659,7.921099999999999,5.813775118883265,,7.0,1.22,2.92
001696,宗申动力,摩托车,重庆,26.03,0.14300000000000002,2.33,3.19,3.7222900000000005,7.4327000000000005,8.95121014214368,6.6,7.98,,4.54
000995,皇台酒业,白酒,甘肃,0.0,-0.308,-261.37,-0.05,-0.0,13.0685,,,-150.45,,nan
000979,中弘股份,区域地产,安徽,277.69,0.003,1.65,1.17,0.83307,1.9304999999999999,0.5941877633332133,,,,0.3
000976,春晖股份,运输设备,广东,55.13,0.085,4.03,2.33,4.686050000000001,9.3899,7.309994558316705,3.47,1.63,0.48,
000953,*ST河化,农药化肥,广西,60.43,0.08199999999999999,-45.42,-0.22,4.955259999999999,9.9924,-75.16134370345854,nan,nan,nan,nan
000927,一汽夏利,汽车整车,天津,0.0,-0.43,9.11,0.63,-0.0,5.7393,,-73.48,10.04,-16.98,
000923,河北宣工,工程机械,河北,0.0,-0.05,14.04,2.02,-0.0,28.360799999999998,,-7.71,,-1.15,-2.39
000889,茂业通信,通信设备,河北,48.08,0.173,4.04,4.12,8.317839999999999,16.6448,8.402662229617304,7.4,9.34,1.97,4.3
000862,银星能源,新型电力,宁夏,0.0,-0.021,2.02,3.91,-0.0,7.8982,,,0.7,,-0.13
000838,财信发展,区域地产,北京,243.08,0.014,4.41,1.5,3.4031200000000004,6.615,1.814217541550107,,7.05,0.39,
000837,秦川机床,机床制造,陕西,719.76,0.005,1.87,4.06,3.5988,7.5922,0.25980882516394355,-0.86,0.53,0.17,0.13
000836,鑫茂科技,通信设备,天津,78.11,0.039,4.23,1.43,3.04629,6.048900000000001,5.4154397644347725,1.76,2.86,0.27,2.75
000830,鲁西化工,农药化肥,山东,13.01,0.33,1.59,6.14,4.2933,9.7626,12.221368178324367,,3.09,,6.32
000820,神雾节能,环境保护,辽宁,44.42,0.326,19.64,1.47,14.480920000000001,28.8708,44.21431787483115,,,9.52,24.85
000806,银河生物,生物制药,广西,0.0,-0.019,5.77,1.87,-0.0,10.7899,,-0.09,,,-1.04
000803,*ST金宇,纺织,四川,0.0,-0.198,85.12,0.28,-0.0,23.833600000000004,,-34.45,-70.9,-24.99,
000797,中国武夷,全国地产,福建,111.13,0.054000000000000006,5.38,2.24,6.0010200000000005,12.051200000000001,4.841176999910015,,10.96,2.75,2.44
000793,华闻传媒,出版业,海南,28.9,0.17800000000000002,2.11,4.88,5.1442000000000005,10.2968,7.301038062283737,7.65,9.52,0.26,
000766,通化金马,中成药,吉林,54.18,0.129,3.18,4.39,6.98922,13.9602,5.869324473975637,3.72,5.71,1.42,
000755,*ST三维,化工原料,山西,0.0,-0.507,10.52,0.64,-0.0,6.7328,,-43.07,-76.99,-31.21,-56.68
000727,华东科技,元器件,江苏,0.0,-0.049,1.22,2.33,-0.0,2.8426,,-0.37,0.22,-2.34,
000720,新能泰山,火力发电,山东,0.0,-0.121,6.31,0.9,-0.0,5.678999999999999,,-4.74,,,-12.69
000693,*ST华泽,小金属,四川,0.0,-0.138,8.74,1.43,-0.0,12.4982,,,,-4.69,-9.64
000688,建新矿业,铅锌,重庆,25.78,0.212,6.22,1.76,5.46536,10.9472,24.12723041117145,9.71,14.47,4.85,12.88
000662,天夏智慧,软件服务,广西,38.19,0.209,2.62,6.11,7.981709999999999,16.008200000000002,6.860434668761457,13.08,8.48,,
000638,万方发展,批发业,辽宁,331.02,0.017,15.23,0.73,5.62734,11.1179,4.600930457374177,3.94,,,1.16
000633,合金投资,综合类,新疆,0.0,-0.038,20.88,0.43,-0.0,8.978399999999999,,,15.63,,-8.39
000615,京汉股份,全国地产,湖北,0.0,-0.037000000000000005,6.49,2.1,-0.0,13.629000000000001,,,6.47,-1.25,
000606,神州易桥,化学制药,青海,0.0,-0.05,2.83,3.6,-0.0,10.188,,0.99,2.63,-1.01,-1.39
000592,平潭发展,林业,福建,1665.43,0.002,3.51,1.64,3.3308600000000004,5.756399999999999,0.21075638123487628,0.68,,-0.41,0.11
000591,太阳能,新型电力,重庆,23.68,0.131,1.6,3.86,3.10208,6.176,6.756756756756757,4.64,6.92,0.66,3.43
000585,东北电气,电气设备,江苏,0.0,-0.023,25.17,0.21,-0.0,5.2857,,,-39.4,-8.06,-10.92
000555,神州信息,软件服务,深圳,87.68,0.095,3.44,4.86,8.329600000000001,16.718400000000003,3.9233576642335763,3.74,7.23,,1.98
000540,中天金融,多元金融,贵州,12.14,0.303,2.23,3.3,3.67842,7.359,18.369028006589787,15.84,21.9,6.1,
000521,美菱电器,家用电器,安徽,33.58,0.08800000000000001,1.21,4.9,2.9550400000000003,5.929,3.603335318642049,4.67,,1.2,1.79
000509,华塑控股,其他建材,四川,0.0,-0.013,199.47,0.03,-0.0,5.9841,,-78.96,-301.92,-13.21,
000506,中润资源,区域地产,山东,0.0,-0.145,6.08,1.44,-0.0,8.7552,,0.45,0.6,,-9.58
000504,南华生物,出版业,湖南,0.0,-0.039,-902.86,-0.02,-0.0,18.0572,,nan,-386.68,-173.42,nan
000503,海虹控股,医疗保健,海南,0.0,-0.08900000000000001,16.85,1.48,-0.0,24.938000000000002,,,2.02,-2.77,-5.79
000301,东方市场,综合类,江苏,21.27,0.119,1.73,2.91,2.5311299999999997,5.0343,8.133521391631406,,4.0,0.11,4.09
000099,中信海直,空运,深圳,82.58,0.068,2.37,4.75,5.61544,11.2575,2.869944296439816,2.71,3.07,0.49,
000061,农 产 品,农业综合,深圳,756.97,0.006,3.2,2.83,4.54182,9.056000000000001,0.42273802132184896,4.38,1.83,0.1,0.21
000038,深大通,广告包装,深圳,28.12,0.35200000000000004,1.98,9.98,9.898240000000001,19.7604,7.0412517780938835,3.85,6.81,1.84,3.56
000035,中国天楹,环境保护,江苏,62.97,0.053,3.9,1.72,3.3374099999999998,6.708,6.193425440686041,7.05,10.82,1.1,3.44
000031,中粮地产,全国地产,深圳,46.72,0.086,2.53,3.16,4.017919999999999,7.9948,5.415239726027397,,11.61,2.4,
000029,深深房Ａ,区域地产,深圳,41.17,0.136,4.06,2.75,5.599120000000001,11.165,9.861549672091327,9.67,12.53,1.3,5.06
000019,深深宝Ａ,软饮料,深圳,0.0,-0.036000000000000004,6.09,2.0,-0.0,12.18,,,9.82,-0.97,-1.74
000006,深振业Ａ,区域地产,深圳,26.64,0.185,2.65,3.71,4.9284,9.8315,9.947447447447447,2.6,16.56,2.05,
002304,洋河股份,白酒,江苏,18.67,2.593,5.45,17.78,48.41131000000001,96.90100000000001,29.19121585431173,20.04,24.01,10.0,
603208,江山欧派,家居用品,浙江,34.18,0.8,4.43,11.35,27.344,50.280499999999996,12.960795787009948,,27.61,3.22,7.76
002802,洪汇新材,化工原料,江苏,54.72,0.35200000000000004,7.3,5.27,19.26144,38.471,13.340643274853802,13.09,,2.38,
603393,新天然气,供气供热,新疆,26.57,0.691,3.28,11.18,18.359869999999997,36.670399999999994,12.34474971772676,18.54,21.72,3.05,6.06
603218,日月股份,工程机械,浙江,51.03,0.307,4.72,6.64,15.66621,31.340799999999998,9.249461101312953,,22.17,,4.63
600085,同仁堂,中成药,北京,35.81,0.4370000000000001,5.34,5.86,15.648970000000006,31.2924,14.912035744205529,,12.51,3.7,
002072,凯瑞德,纺织,山东,979.96,0.016,54.29,0.56,15.67936,30.402400000000004,5.540022041715988,33.41,,-2.97,2.81
002717,岭南园林,建筑施工,广东,30.37,0.482,4.29,6.83,14.63834,29.3007,14.125782021731972,,12.87,1.78,7.28
603360,百傲化学,化工原料,辽宁,33.76,0.45,5.74,4.81,15.192,27.609399999999997,17.00236966824645,18.29,23.98,4.56,9.21
600745,闻泰科技,通信设备,湖北,49.23,0.274,5.09,5.31,13.48902,27.0279,10.339224050375789,0.78,1.12,,5.46
002407,多氟多,化工原料,河南,54.91,0.24,6.16,4.29,13.178399999999998,26.4264,11.218357311965034,16.84,,2.61,5.65
600629,华建集团,建筑施工,上海,57.71,0.19,3.68,5.34,10.9649,19.6512,6.376711141916479,16.78,,4.68,4.45
603628,清源股份,电气设备,福建,111.31,0.08800000000000001,5.9,3.32,9.795280000000002,19.588,5.300512083370767,9.56,11.25,1.39,
603580,艾艾精工,化工原料,上海,89.97,0.25,6.83,5.41,22.4925,36.9503,7.5914193620095585,,15.57,,5.3
600783,鲁信创投,矿物制品,山东,35.87,0.253,3.5,5.19,9.075109999999999,18.165000000000003,9.757457485363814,9.26,,0.45,
002265,西仪股份,汽车配件,云南,194.14,0.047,6.03,3.01,9.12458,18.150299999999998,3.1060059750695377,,1.45,0.99,1.68
603615,茶花股份,家居用品,福建,48.36,0.2,3.36,5.37,9.672,18.0432,6.947890818858561,,11.57,3.09,3.9
603585,苏利股份,化工原料,江苏,23.58,0.7559999999999999,3.81,9.35,17.826479999999997,35.6235,16.157760814249365,21.64,,3.34,8.09
603599,广信股份,农药化肥,安徽,19.88,0.422,2.48,6.76,8.38936,16.7648,12.474849094567405,6.34,7.82,,
002082,栋梁新材,铝,浙江,64.16,0.125,2.82,5.68,8.02,16.017599999999998,4.395261845386534,4.21,5.16,0.54,
002057,中钢天源,元器件,安徽,34.62,0.23,4.12,3.87,7.9626,15.944400000000002,11.900635470826114,,,1.65,6.12
000663,永安林业,林业,福建,390.98,0.019,2.38,6.26,7.4286200000000004,14.8988,0.6087267890940713,0.44,5.92,,0.3
002009,天奇股份,工程机械,江苏,51.96,0.141,2.78,5.26,7.326359999999999,14.622799999999998,5.350269438029253,,5.77,1.41,2.69
600817,*ST宏盛,多元金融,陕西,0.0,-0.006999999999999999,23.24,0.6,-0.0,13.943999999999999,,-0.42,3.43,,-1.18
603113,金能科技,化工原料,山东,25.26,0.6,5.19,5.24,15.156,27.195600000000002,20.54631828978622,,20.05,9.14,
300499,高澜股份,专用机械,广东,126.16,0.108,5.47,4.97,13.62528,27.185899999999997,4.33576410906785,4.5,10.7,,
002167,东方锆业,小金属,广东,258.05,0.025,7.44,1.75,6.451250000000001,13.020000000000001,2.883162177872505,,2.41,0.31,
300482,万孚生物,生物制药,广东,52.41,0.621,12.38,5.26,32.54661,65.11880000000001,23.62144628887617,14.88,18.79,,12.24
000566,海南海药,化学制药,海南,75.58,0.085,3.21,4.0,6.424300000000001,12.84,4.247155332098439,,,1.21,
002198,嘉应制药,中成药,广东,325.04,0.02,6.47,1.96,6.500800000000001,12.681199999999999,1.9905242431700712,2.17,5.76,,1.0
600785,新华百货,百货,宁夏,25.69,0.481,2.81,8.81,12.35689,24.756100000000004,10.938108213312573,2.61,3.34,3.68,5.51
002408,齐翔腾达,化工原料,山东,33.47,0.182,3.54,3.45,6.091539999999999,12.213000000000001,10.576635793247684,,8.67,3.31,5.36
603180,金牌厨柜,家居用品,福建,61.36,0.88,7.72,10.97,53.9968,84.6884,12.58148631029987,,39.53,3.58,12.7
000722,湖南发展,水力发电,湖南,40.96,0.146,2.01,5.95,5.98016,11.959499999999998,4.907226562499999,,5.31,,
002608,江苏国信,火力发电,江苏,22.42,0.264,2.36,5.02,5.918880000000001,11.847199999999999,10.526315789473683,nan,9.0,,5.13
603988,中电电机,电气设备,江苏,159.19,0.222,8.68,8.15,35.34018,70.742,5.452603806771783,3.8,3.73,1.38,
002553,南方轴承,汽车配件,江苏,46.33,0.127,6.13,1.92,5.88391,11.769599999999999,13.231167709907188,9.02,10.72,3.24,6.49
300425,环能科技,环境保护,四川,58.34,0.1,3.1,3.77,5.8340000000000005,11.687000000000001,5.313678436750085,4.0,6.32,-0.05,2.62
000888,峨眉山Ａ,旅游景点,四川,48.8,0.119,2.96,3.93,5.807199999999999,11.6328,6.065573770491803,,9.35,,3.04
000785,武汉中商,百货,湖北,32.25,0.177,3.5,3.26,5.70825,11.41,10.852713178294573,2.37,,,
300019,硅宝科技,化工原料,四川,96.77,0.056,5.01,2.16,5.4191199999999995,10.8216,5.177224346388344,10.22,13.54,0.52,2.54
002602,世纪华通,汽车配件,浙江,26.46,0.602,6.54,4.87,15.92892,31.849800000000002,24.71655328798186,9.39,,2.81,
002106,莱宝高科,元器件,深圳,57.53,0.09,2.0,5.17,5.1777,10.34,3.4764470710933426,3.31,,0.96,1.72
300162,雷曼股份,元器件,深圳,82.27,0.062,3.22,3.15,5.10074,10.143,3.913941898626474,3.69,,0.77,1.87
002615,哈尔斯,家居用品,浙江,27.2,0.18600000000000005,5.36,1.88,5.0592000000000015,10.0768,19.705882352941178,12.61,,4.73,9.82
300540,深冷股份,专用机械,四川,161.69,0.093,3.78,7.94,15.03717,30.0132,2.3378069144659532,10.23,,-0.77,1.17
002096,南岭民爆,化工原料,湖南,121.71,0.041,1.83,5.44,4.99011,9.955200000000001,1.50357406950949,1.85,1.49,-0.86,
600251,冠农股份,农业综合,新疆,50.22,0.098,3.96,2.49,4.92156,9.8604,7.885304659498208,0.64,1.4,2.86,4.0
000619,海螺型材,其他建材,安徽,760.54,0.006,1.46,6.76,4.5632399999999995,9.8696,0.1919688642280485,3.7,3.1,-0.28,0.1
601766,中国中车,运输设备,北京,38.41,0.128,2.46,3.99,4.91648,9.8154,6.404582140067691,7.57,11.21,1.02,
600123,兰花科创,煤炭开采,山西,10.52,0.447,1.17,8.05,4.70244,9.4185,11.121673003802282,-2.54,-7.37,2.57,5.74
600882,广泽股份,乳制品,上海,0.0,-0.03,3.31,2.82,-0.0,9.3342,,3.15,1.68,0.39,-1.06
600483,福能股份,火力发电,福建,24.43,0.19,1.45,6.42,4.6417,9.309,5.935325419566107,7.64,,1.98,
300083,劲胜智能,元器件,广东,21.85,0.211,2.45,3.77,4.61035,9.236500000000001,11.212814645308924,,,2.84,
600192,长城电工,电气设备,甘肃,147.4,0.031,2.05,4.43,4.5694,9.081499999999998,1.3907734056987786,1.2,1.17,,0.7
000069,华侨城Ａ,旅游景点,深圳,21.49,0.211,1.65,5.5,4.534389999999999,9.075,7.677989762680317,7.38,16.84,,3.85
