code,name,industry,area,市盈率,每股收益,市净率,每股净资产,股价(pe*eps),股价(pb*bvps),净资产收益(roe),20163,20164,20171,20172
601010,文峰股份,超市连锁,江苏,23.38,0.093,1.86,2.33,2.17434,4.3338,7.95551753635586,4.59,6.24,2.17,
002472,双环传动,机械基件,浙江,32.2,0.16899999999999998,2.43,4.48,5.4418,10.886400000000002,7.546583850931677,4.61,6.34,1.51,3.74
000532,华金资本,元器件,广东,154.69,0.044,6.58,2.06,6.80636,13.5548,4.253668627577736,4.29,5.83,,
002778,高科石化,石油加工,江苏,77.41,0.17600000000000002,4.01,6.77,13.624160000000002,27.147699999999997,5.180209275287431,4.33,5.81,1.34,2.59
002233,塔牌集团,水泥,广东,19.82,0.34700000000000003,2.56,5.37,6.877540000000001,13.747200000000001,12.916246215943492,5.17,10.1,2.86,6.55
002206,海 利 得,化纤,浙江,24.93,0.14,3.1,2.22,3.4902,6.882000000000001,12.434817488969113,10.79,,,5.98
002512,达华智能,元器件,广东,369.42,0.025,7.29,2.55,9.2355,18.589499999999997,1.9733636511287964,2.34,5.85,-0.8,0.99
600817,*ST宏盛,多元金融,陕西,0.0,-0.006999999999999999,23.25,0.6,-0.0,13.95,,-0.42,3.43,,-1.18
300670,大烨智能,电气设备,江苏,73.22,0.26,5.62,4.99,19.037200000000002,28.0438,7.67549849767823,,24.69,nan,
300278,华昌达,专用机械,湖北,88.03,0.12,7.1,2.97,10.5636,21.087,8.065432239009429,5.04,7.67,2.44,
000651,格力电器,家用电器,广东,12.09,1.571,4.36,8.72,18.993389999999998,38.019200000000005,36.06286186931349,21.13,30.41,7.19,16.14
000918,嘉凯城,全国地产,浙江,0.0,-0.397,6.64,1.07,-0.0,7.1048,,-92.59,,-12.5,-26.35
002093,国脉科技,电信运营,福建,61.71,0.078,3.32,2.88,4.81338,9.561599999999999,5.380003240965808,3.73,5.61,1.62,
000619,海螺型材,其他建材,安徽,761.31,0.006,1.46,6.76,4.56786,9.8696,0.19177470412841024,3.7,3.1,-0.28,0.1
600380,健康元,化学制药,深圳,23.79,0.208,2.79,3.54,4.94832,9.8766,11.727616645649434,7.72,9.31,3.5,5.9
600630,龙头股份,纺织,上海,71.18,0.087,3.04,4.08,6.19266,12.4032,4.270862601854453,4.07,1.23,1.25,
300663,科蓝软件,软件服务,北京,0.0,-0.31,5.92,4.62,-0.0,27.3504,,,10.38,nan,
000783,长江证券,证券,湖北,27.81,0.18,2.13,4.69,5.0058,9.989700000000001,7.659115426105718,9.47,10.97,1.68,3.86
600718,东软集团,软件服务,辽宁,90.13,0.098,2.8,6.31,8.83274,17.668,3.1066237656718076,28.86,26.76,,
300617,安靠智电,电气设备,江苏,54.56,0.64,5.54,11.58,34.918400000000005,64.1532,10.153958944281525,,20.38,5.67,5.94
300256,星星科技,元器件,浙江,109.34,0.047,1.96,5.25,5.13898,10.29,1.792573623559539,2.74,4.46,0.29,0.9
000587,金洲慈航,批发业,黑龙江,22.32,0.173,1.87,4.15,3.86136,7.760500000000001,8.378136200716845,8.84,12.83,,4.27
600621,华鑫股份,全国地产,上海,101.3,0.064,2.42,5.34,6.4832,12.922799999999999,2.388943731490622,,8.08,0.54,1.31
000510,金路集团,化工原料,四川,87.7,0.059,7.55,1.38,5.1743,10.418999999999999,8.608893956670467,2.39,7.48,3.2,4.4
300139,晓程科技,元器件,北京,1785.85,0.003,2.19,4.79,5.35755,10.4901,0.12263068006831482,1.14,2.17,0.53,0.06
002623,亚玛顿,玻璃,江苏,279.5,0.048,1.96,13.56,13.416,26.5776,0.7012522361359571,,0.79,0.32,
300426,唐德影视,影视音像,浙江,88.62,0.15,9.89,2.69,13.293000000000001,26.604100000000003,11.160009027307606,10.78,,0.88,
002086,东方海洋,渔业,山东,35.84,0.15,2.49,4.31,5.376,10.7319,6.947544642857143,2.04,2.71,0.07,
600298,安琪酵母,食品,湖北,23.68,0.511,5.84,4.15,12.10048,24.236,24.66216216216216,12.01,16.47,6.34,12.01
600020,中原高速,路桥,河南,7.87,0.23,0.96,5.64,1.8101,5.4144,12.198221092757306,4.15,,4.95,5.52
002532,新界泵业,农用机械,浙江,21.33,0.191,3.04,2.69,4.07403,8.1776,14.252226910454759,,,3.73,
000023,深天地Ａ,其他建材,深圳,88.69,0.138,8.48,2.89,12.239220000000001,24.5072,9.56139361822077,2.14,2.58,,4.87
002072,凯瑞德,纺织,山东,980.28,0.016,54.3,0.56,15.68448,30.408,5.539233688333946,33.41,,-2.97,2.81
000505,珠江控股,房产服务,海南,137.49,0.04,57.55,0.19,5.4996,10.9345,41.85758964288311,nan,nan,,23.37
600048,保利地产,全国地产,广东,11.89,0.477,1.47,7.71,5.67153,11.3337,12.363330529857022,9.29,15.53,2.1,6.17
002545,东方铁塔,钢加工,山东,126.33,0.056,2.68,5.29,7.07448,14.177200000000001,2.12142800601599,3.12,4.08,0.31,1.07
601179,中国西电,电气设备,陕西,24.45,0.116,1.52,3.72,2.8362000000000003,5.654400000000001,6.216768916155419,,6.07,,
300397,天和防务,通信设备,陕西,150.72,0.085,5.23,4.89,12.811200000000001,25.5747,3.4700106157112525,-4.09,-5.94,1.14,
600859,王府井,百货,北京,13.1,0.655,1.36,12.63,8.5805,17.176800000000004,10.381679389312977,5.91,7.1,1.81,5.23
002554,惠博普,石油开采,北京,54.06,0.053,2.77,2.08,2.86518,5.7616000000000005,5.123936366999629,5.02,,2.35,
300160,秀强股份,玻璃,江苏,23.08,0.19,3.99,2.2,4.385199999999999,8.778,17.287694974003468,7.45,10.17,,8.86
000895,双汇发展,食品,河南,20.5,0.5770000000000001,6.41,3.69,11.828500000000002,23.6529,31.26829268292683,,28.33,,13.74
300292,吴通控股,通信设备,江苏,43.78,0.069,2.99,2.03,3.0208200000000005,6.0697,6.8296025582457744,,6.8,1.85,
300339,润和软件,软件服务,江苏,66.41,0.091,2.46,4.92,6.04331,12.1032,3.704261406414697,,9.13,,
600241,时代万恒,商贸代理,辽宁,0.0,-0.008,4.64,2.79,-0.0,12.945599999999999,,,,,-0.28
600073,上海梅林,食品,上海,16.51,0.297,2.63,3.73,4.90347,9.809899999999999,15.929739551786794,9.35,8.32,5.58,8.32
002377,国创高新,石油加工,湖北,0.0,-0.011,5.7,1.73,-0.0,9.861,,0.4,0.68,-1.18,-0.63
300459,金科文化,化工原料,浙江,51.43,0.129,4.11,3.23,6.63447,13.275300000000001,7.991444682092165,5.43,6.56,2.11,
300228,富瑞特装,化工机械,江苏,72.59,0.092,3.57,3.76,6.67828,13.423199999999998,4.918032786885246,,-15.88,1.0,
002481,双塔食品,食品,山东,98.53,0.034,3.22,2.1,3.35002,6.7620000000000005,3.268040190804831,3.89,,1.11,
002734,利民股份,农药化肥,江苏,28.44,0.49,2.78,9.8,13.9356,27.244,9.774964838255977,7.88,12.18,3.14,4.91
002374,丽鹏股份,建筑施工,山东,48.51,0.07,1.9,3.6,3.3957,6.84,3.9167182024324885,4.11,6.51,,1.97
601113,华鼎股份,化纤,浙江,184.83,0.028,3.13,3.28,5.1752400000000005,10.266399999999999,1.693448033327923,1.05,2.66,1.38,
002312,*ST三泰,电脑设备,四川,0.0,-0.14,3.29,2.1,-0.0,6.909000000000001,,-6.31,-34.64,-0.93,
600889,南京化纤,化纤,江苏,38.67,0.135,2.16,4.83,5.2204500000000005,10.4328,5.585725368502715,4.01,6.32,1.41,2.78
600339,中油工程,石油加工,新疆,34.57,0.103,1.74,4.1,3.56071,7.1339999999999995,5.033265837431299,nan,4.43,1.31,2.64
002833,弘亚数控,专用机械,广东,31.65,0.92,9.04,6.36,29.118,57.4944,28.562401263823062,33.26,42.52,7.33,
300268,佳沃股份,农业综合,湖南,0.0,-0.045,21.97,1.53,-0.0,33.6141,,-4.05,2.83,,-2.88
002234,民和股份,农业综合,山东,0.0,-0.604,5.37,2.81,-0.0,15.0897,,24.96,16.13,,-19.44
601169,北京银行,银行,北京,6.23,0.607,0.93,8.11,3.78161,7.5423,14.92776886035313,,14.92,,
002714,牧原股份,农业综合,河南,18.27,1.12,4.81,7.87,20.462400000000002,37.854699999999994,26.327312534209085,40.39,50.74,11.33,16.8
600662,强生控股,公共交通,上海,134.3,0.028,2.45,3.12,3.7604,7.644000000000001,1.8242740134028295,4.08,,,0.92
600598,北大荒,种植业,黑龙江,19.89,0.295,3.57,3.29,5.86755,11.7453,17.94871794871795,,,,8.73
600580,卧龙电气,电气设备,浙江,40.75,0.101,2.03,4.04,4.11575,8.2012,4.9815950920245395,,,,2.51
600449,宁夏建材,水泥,宁夏,26.65,0.237,1.4,9.04,6.31605,12.655999999999999,5.253283302063791,2.1,1.38,-1.39,
000678,襄阳轴承,机械基件,湖北,420.27,0.01,3.16,2.7,4.2027,8.532000000000002,0.7518975896447522,0.04,1.06,,0.36
600789,鲁抗医药,化学制药,山东,77.96,0.055,2.66,3.23,4.2878,8.591800000000001,3.4120061570035918,1.18,1.59,0.71,1.71
300405,科隆股份,化工原料,辽宁,88.92,0.122,2.7,8.02,10.84824,21.654,3.0364372469635628,0.91,2.34,,1.53
002897,意华股份,元器件,浙江,61.07,0.468,8.25,6.93,28.58076,57.1725,13.509087931881448,,20.22,,9.09
300132,青松股份,化工原料,福建,41.55,0.106,5.06,1.75,4.404299999999999,8.854999999999999,12.178098676293622,,5.3,1.79,
600821,津劝业,百货,天津,0.0,-0.192,8.68,1.02,-0.0,8.8536,,,-17.82,,-17.19
002541,鸿路钢构,钢加工,安徽,27.92,0.318,1.58,11.26,8.87856,17.7908,5.659025787965616,,4.89,1.24,2.86
300430,诚益通,电器仪表,北京,58.36,0.34,2.74,13.04,19.8424,35.7296,4.694996572995202,5.72,8.5,,3.69
600692,亚通股份,水运,上海,109.79,0.062,7.33,1.86,6.80698,13.6338,6.676382184169778,,7.72,1.58,3.34
600843,上工申贝,纺织机械,上海,29.76,0.23,3.63,3.76,6.8448,13.6488,12.19758064516129,8.49,7.81,3.1,
002873,新天药业,中成药,贵州,48.42,0.54,4.89,8.52,26.146800000000002,41.6628,10.099132589838907,,22.74,5.08,8.76
600179,安通控股,仓储物流,黑龙江,43.24,0.215,7.39,2.52,9.2966,18.622799999999998,17.090656799259943,15.29,22.24,4.83,8.92
002759,天际股份,家用电器,广东,47.03,0.298,3.66,7.65,14.01494,27.999000000000002,7.782266638315968,6.84,,2.4,3.95
600015,华夏银行,银行,北京,6.09,0.7,0.86,10.82,4.263,9.3052,14.12151067323481,11.82,15.75,2.73,6.59
600802,福建水泥,水泥,福建,0.0,-0.113,5.11,1.85,-0.0,9.453500000000002,,-9.07,1.58,-6.07,-5.93
002664,信质电机,汽车配件,浙江,44.27,0.321,6.32,4.5,14.210670000000002,28.44,14.276033431217527,11.35,14.53,3.3,
000776,广发证券,证券,广东,16.89,0.564,1.8,10.6,9.52596,19.08,10.657193605683837,7.94,,,5.34
000423,东阿阿胶,中成药,山东,22.86,1.378,4.76,13.24,31.501079999999998,63.0224,20.822397200349958,16.66,24.1,6.98,
000966,长源电力,火力发电,湖北,0.0,-0.081,1.64,2.96,-0.0,4.8544,,15.48,11.92,1.4,-2.63
002396,星网锐捷,通信设备,福建,110.18,0.1,3.67,5.34,11.018,19.5978,3.3309130513704845,6.56,11.62,-0.65,1.78
300269,联建光电,半导体,深圳,33.11,0.302,2.28,8.77,9.99922,19.995599999999996,6.886137118695258,6.36,9.15,1.36,3.41
002456,欧菲光,元器件,深圳,44.59,0.228,6.45,3.16,10.166520000000002,20.382,14.465126710024668,,,2.34,
000025,特 力Ａ,汽车服务,深圳,277.02,0.083,14.8,3.1,22.99266,45.88,5.342574543354271,2.97,3.08,,
600076,康欣新材,其他建材,山东,23.09,0.223,3.38,3.05,5.14907,10.309,14.638371589432655,10.68,14.05,3.73,
600847,*ST万里,电气设备,重庆,0.0,-0.006999999999999999,3.6,4.35,-0.0,15.659999999999998,,-0.2,-6.21,,
000596,古井贡酒,白酒,安徽,26.42,1.09,4.98,11.56,28.797800000000002,57.56880000000001,18.849356548069647,11.21,15.88,7.05,9.86
600119,长江投资,仓储物流,上海,167.94,0.047,5.2,3.03,7.89318,15.756,3.096343932356794,,15.74,1.05,
300465,高伟达,软件服务,北京,543.42,0.01,4.6,2.34,5.4342,10.764,0.8464907438077361,,3.06,,0.43
300324,旋极信息,软件服务,北京,61.05,0.133,3.88,4.19,8.11965,16.2572,6.355446355446356,13.92,17.92,1.94,
002345,潮宏基,服饰,广东,30.31,0.19,3.26,3.34,5.7589,10.888399999999999,10.755526228967337,7.48,8.97,3.36,5.81
600611,大众交通,公共交通,上海,23.85,0.116,1.43,3.87,2.7666000000000004,5.5341,5.995807127882599,4.9,6.29,1.99,
002752,昇兴股份,广告包装,福建,67.91,0.083,5.28,2.12,5.63653,11.193600000000002,7.774996318657046,9.36,12.42,3.06,4.04
002867,周大生,服饰,深圳,26.12,0.6,4.51,6.39,15.672,28.818899999999996,17.26646248085758,,28.09,7.45,11.81
601166,兴业银行,银行,福建,5.71,1.51,0.98,17.67,8.6221,17.3166,17.162872154115586,14.11,17.28,4.7,
600028,中国石化,石油加工,北京,13.05,0.224,0.98,5.94,2.9232,5.8212,7.509578544061302,,6.68,2.31,3.79
600812,华北制药,化学制药,河北,156.77,0.019,1.81,3.26,2.9786300000000003,5.9006,1.1545576322000382,1.23,1.03,0.25,0.58
000026,飞亚达Ａ,其他商业,深圳,30.39,0.198,2.18,5.52,6.01722,12.0336,7.17341230667983,5.0,4.74,1.89,3.65
002294,信立泰,化学制药,深圳,21.73,0.698,5.93,5.12,15.167539999999999,30.3616,27.289461573861022,,28.68,,13.33
601186,中国铁建,建筑施工,北京,12.78,0.48,1.23,9.96,6.134399999999999,12.250800000000002,9.624413145539906,,11.55,2.17,
002821,凯莱英,生物制药,天津,56.7,0.55,7.71,7.97,31.185000000000006,61.448699999999995,13.597883597883596,19.51,24.11,2.76,
002279,久其软件,软件服务,北京,87.5,0.071,3.73,3.34,6.2124999999999995,12.4582,4.2628571428571425,3.82,10.6,0.27,2.29
300560,中富通,通信设备,福建,116.63,0.241,12.59,4.47,28.107829999999996,56.2773,10.794821229529282,10.37,12.34,,5.45
300144,宋城演艺,旅游景点,浙江,26.38,0.36,4.06,4.68,9.496799999999999,19.000799999999998,15.390447308567095,12.91,15.07,,7.9
002273,水晶光电,元器件,浙江,55.07,0.232,5.66,4.52,12.776240000000001,25.583199999999998,10.277828218630834,6.17,9.1,2.2,5.19
300506,名家汇,建筑施工,深圳,61.42,0.223,13.07,2.09,13.696660000000001,27.3163,21.279713448388147,10.98,20.53,3.35,
600279,重庆港九,港口,重庆,37.82,0.091,1.45,4.74,3.44162,6.873,3.8339502908514014,1.92,2.43,,1.92
000959,首钢股份,普钢,北京,19.79,0.179,1.43,4.95,3.54241,7.0785,7.225871652349672,0.59,1.66,1.88,
600969,郴电国际,水力发电,湖南,38.79,0.187,1.17,12.38,7.25373,14.4846,3.0162412993039442,2.74,,0.46,1.52
002009,天奇股份,工程机械,江苏,51.99,0.141,2.78,5.26,7.33059,14.622799999999998,5.347182150413541,,5.77,1.41,2.69
000876,新 希 望,饲料,四川,13.85,0.268,1.43,5.21,3.7118,7.4502999999999995,10.32490974729242,10.7,,3.03,
600900,长江电力,水力发电,北京,20.36,0.368,2.73,5.49,7.49248,14.9877,13.408644400785855,12.57,16.88,2.09,6.25
300545,联得装备,专用机械,深圳,82.63,0.366,8.65,6.99,30.242579999999997,60.4635,10.468352898463028,,,1.05,5.5
300067,安诺其,染料涂料,上海,40.52,0.094,4.6,1.66,3.8088800000000003,7.635999999999999,11.352418558736424,6.8,8.27,,5.85
300025,华星创业,通信设备,浙江,64.71,0.06,3.71,2.1,3.8825999999999996,7.791,5.733271519085149,4.21,8.69,0.43,2.87
000538,云南白药,中成药,云南,28.64,1.503,5.18,16.6,43.045919999999995,85.988,18.08659217877095,16.35,20.03,,9.48
601009,南京银行,银行,江苏,6.68,0.602,1.06,7.56,4.02136,8.0136,15.868263473053894,12.83,16.25,4.63,9.51
300198,纳川股份,塑料,福建,156.04,0.026,5.27,1.55,4.05704,8.1685,3.3773391438092797,2.31,,-0.9,
600769,祥龙电业,建筑施工,湖北,591.24,0.006999999999999999,66.3,0.13,4.13868,8.619,11.213720316622691,4.98,4.13,2.34,5.77
300263,隆华节能,专用机械,河南,149.57,0.028,3.03,2.76,4.1879599999999995,8.362799999999998,2.0258073143009963,,0.63,0.42,1.01
002105,信隆健康,文教休闲,深圳,50.32,0.084,6.07,1.39,4.22688,8.4373,12.062798092209857,4.79,6.1,0.28,
000915,山大华特,化学制药,山东,27.25,0.626,5.7,5.99,17.0585,34.143,20.91743119266055,13.54,16.62,,10.81
000731,四川美丰,农药化肥,四川,30.47,0.14400000000000002,2.04,4.31,4.3876800000000005,8.792399999999999,6.695109944207418,,,1.32,3.4
600189,吉林森工,林业,吉林,0.0,-0.117,1.99,4.42,-0.0,8.7958,,2.88,0.84,-5.0,-2.62
002568,百润股份,红黄药酒,上海,80.89,0.08,10.02,1.8,6.4712000000000005,18.036,12.38719248361973,-11.06,-15.93,1.27,4.77
600787,中储股份,仓储物流,天津,105.06,0.045,2.2,4.27,4.7277,9.394,2.0940415000951837,4.83,8.36,0.32,1.04
600291,西水股份,保险,内蒙,6.8,2.155,2.6,11.29,14.653999999999998,29.354,38.23529411764706,0.36,0.34,,
600999,招商证券,证券,深圳,26.49,0.35,1.77,11.42,9.2715,20.2134,6.681766704416761,8.1,,2.27,
002586,围海股份,建筑施工,浙江,228.12,0.022,2.59,3.91,5.0186399999999995,10.1269,1.1353673505172717,1.76,5.76,-0.08,0.7
002597,金禾实业,化工原料,安徽,12.23,0.85,4.34,4.84,10.3955,21.005599999999998,35.48650858544563,16.51,24.74,,18.4
300468,四方精创,软件服务,深圳,79.63,0.266,5.05,8.38,21.18158,42.319,6.341830968228055,5.26,9.37,,3.25
002081,金 螳 螂,装修装饰,江苏,16.92,0.339,2.9,3.96,5.735880000000001,11.484,17.13947990543735,,18.11,4.69,
600862,中航高科,航空,江苏,38.87,0.154,4.62,2.59,5.98598,11.9658,11.885773089786468,2.27,2.22,1.88,6.12
000869,张 裕Ａ,红黄药酒,山东,19.27,0.978,2.91,12.96,18.846059999999998,37.71360000000001,15.101193565127142,9.59,,6.1,7.84
300517,海波重科,建筑施工,湖北,101.1,0.125,4.34,5.81,12.6375,25.2154,4.292779426310584,,12.23,,2.12
600841,上柴股份,机械基件,上海,87.93,0.075,3.22,4.11,6.59475,13.234200000000001,3.662003866712157,1.94,2.8,0.84,
300676,华大基因,医疗保健,深圳,183.24,0.53,18.31,9.56,97.11720000000001,175.0436,9.992359746780178,,10.38,2.77,
600636,*ST爱富,化工原料,上海,29.85,0.235,2.43,5.78,7.01475,14.0454,8.14070351758794,-6.95,-11.19,,
300366,创意信息,软件服务,四川,61.7,0.115,2.62,5.41,7.0955,14.1742,4.246353322528363,2.15,7.57,1.0,2.13
002066,瑞泰科技,其他建材,北京,300.38,0.024,8.2,1.73,7.20912,14.185999999999998,2.7298754910446763,7.15,,1.34,1.37
000584,哈工智能,化纤,江苏,109.98,0.065,5.63,2.53,7.148700000000001,14.243899999999998,5.1191125659210766,,,,2.59
300548,博创科技,元器件,浙江,57.25,0.508,8.29,7.02,29.083000000000002,58.19579999999999,14.480349344978164,,18.04,,7.33
002445,中南文化,影视音像,江苏,46.27,0.16,2.93,5.05,7.403200000000001,14.7965,6.332396801383185,,8.15,,3.36
002142,宁波银行,银行,浙江,8.62,0.94,1.54,10.51,8.102799999999998,16.1854,17.865429234338748,14.79,,5.12,
000576,广东甘化,造纸,广东,0.0,-0.045,5.74,2.88,-0.0,16.5312,,-6.11,8.15,-1.06,-1.56
300457,赢合科技,专用机械,深圳,53.79,0.369,10.74,3.7,19.84851,39.738,19.96653653095371,,21.72,,11.91
600518,康美药业,中成药,广东,22.99,0.435,3.3,6.07,10.000649999999998,20.031,14.354066985645934,11.55,14.88,,7.9
002001,新 和 成,化学制药,浙江,22.99,0.5379999999999999,3.37,7.34,12.368619999999998,24.7358,14.658547194432362,11.41,15.92,,
600976,健民集团,中成药,湖北,42.38,0.314,3.9,6.83,13.30732,26.637,9.202453987730062,,6.48,1.73,4.67
600262,北方股份,汽车整车,内蒙,107.12,0.125,4.41,6.1,13.39,26.901,4.116878267363704,-0.29,1.72,0.4,
300532,今天国际,软件服务,深圳,106.54,0.141,6.57,4.57,15.02214,30.024900000000002,6.166697953820161,,10.98,,2.92
600196,复星医药,化学制药,上海,24.2,0.7,3.32,9.88,16.939999999999998,32.8016,13.71900826446281,,,,
002074,国轩高科,电气设备,江苏,34.16,0.507,7.08,4.89,17.319119999999998,34.621199999999995,20.725995316159253,22.22,29.86,5.0,10.79
600699,均胜电子,汽车配件,浙江,26.99,0.648,2.49,14.05,17.48952,34.984500000000004,9.225639125602076,,9.3,1.62,
603999,读者传媒,出版业,甘肃,90.01,0.061,3.82,2.86,5.49061,10.925199999999998,4.2439728919009,3.84,,,2.11
603998,方盛制药,中成药,湖南,70.61,0.107,6.74,2.25,7.55527,15.165000000000001,9.54539017136383,6.23,7.73,1.9,
603997,继峰股份,汽车配件,浙江,29.18,0.222,5.19,2.49,6.47796,12.923100000000002,17.78615490061686,12.67,,4.7,8.82
603996,中新科技,家用电器,浙江,174.18,0.048,3.65,4.55,8.36064,16.607499999999998,2.0955333562980822,,8.59,0.41,1.01
603993,洛阳钼业,小金属,河南,105.78,0.05,7.38,1.11,5.289000000000001,8.1918,6.976744186046512,3.3,5.52,3.14,4.43
603991,至正股份,塑料,上海,99.55,0.21,6.13,5.86,20.9055,35.921800000000005,6.157709693621296,,16.47,,3.94
603990,麦迪科技,软件服务,江苏,108.59,0.16899999999999998,7.53,4.88,18.351709999999997,36.7464,6.934340178653651,,,-0.8,3.42
603989,艾华集团,元器件,湖南,36.51,0.516,6.66,5.65,18.83916,37.629000000000005,18.241577649958916,11.65,,4.2,8.51
603988,中电电机,电气设备,江苏,159.3,0.222,8.68,8.15,35.3646,70.742,5.448838669177652,3.8,3.73,1.38,
603987,康德莱,医疗保健,上海,45.12,0.171,4.19,3.68,7.71552,15.419200000000002,9.286347517730498,11.39,14.2,,4.63
603986,兆易创新,半导体,北京,74.2,0.9,18.44,7.12,66.78,131.2928,24.851752021563346,20.57,21.18,5.29,13.01
603985,恒润股份,钢加工,江苏,37.66,0.76,3.76,12.0,28.621599999999997,45.12,9.984067976633034,,23.94,6.68,8.91
603980,吉华集团,染料涂料,浙江,30.75,0.51,3.32,7.55,15.682500000000001,25.066,10.796747967479675,,19.11,4.9,9.51
603979,金诚信,建筑施工,北京,36.24,0.19,2.15,6.42,6.8856,13.802999999999999,5.932671081677704,4.58,4.74,,2.99
603978,深圳新星,铝,深圳,50.67,0.83,5.29,11.87,42.0561,62.7923,10.440102624827313,,22.27,3.16,7.21
603977,国泰集团,化工原料,江西,57.23,0.147,4.07,4.13,8.412809999999999,16.8091,7.111654726542024,nan,15.55,0.75,3.22
603976,正川股份,医疗保健,重庆,48.1,0.393,5.78,6.55,18.9033,37.859,12.016632016632016,,14.57,,8.12
603969,银龙股份,其他建材,天津,57.78,0.157,4.62,3.92,9.07146,18.1104,7.995846313603323,6.48,9.37,1.99,3.89
603968,醋化股份,化工原料,江苏,32.57,0.373,3.94,6.18,12.14861,24.3492,12.09702179920172,9.0,12.8,3.65,
603966,法兰泰克,机械基件,江苏,68.88,0.16,4.34,4.88,11.0208,21.179199999999998,6.300813008130082,,11.5,0.24,3.31
603960,克来机电,专用机械,上海,89.55,0.175,7.79,4.02,15.671249999999999,31.315799999999996,8.699050809603573,,16.56,5.19,5.58
603959,百利科技,建筑施工,湖南,146.61,0.093,6.99,3.89,13.634730000000001,27.191100000000002,4.767751176590955,8.38,15.34,1.01,2.38
603955,大千生态,环境保护,江苏,55.4,0.45,3.7,11.69,24.93,43.253,6.67870036101083,nan,10.49,0.23,3.99
603939,益丰药房,医药商业,湖南,42.77,0.4270000000000001,4.4,8.29,18.262790000000006,36.476,10.287584755669863,8.92,,2.31,5.12
603938,三孚股份,化工原料,河北,37.98,0.56,5.4,5.99,21.2688,32.346000000000004,14.218009478672988,,15.15,6.5,8.87
603936,博敏电子,元器件,广东,66.24,0.218,5.03,5.74,14.440319999999998,28.872200000000003,7.593599033816425,4.31,5.86,1.28,3.83
603933,睿能科技,纺织机械,福建,35.07,1.09,6.38,8.96,38.2263,57.16480000000001,18.192187054462504,,27.24,10.07,19.92
603928,兴业股份,化工原料,江苏,37.97,0.24,3.5,5.2,9.1128,18.2,9.217803529101923,,18.39,1.38,
603926,铁流股份,汽车配件,浙江,34.67,0.57,3.35,9.25,19.7619,30.9875,9.662532448802999,,24.65,5.35,
603920,世运电路,元器件,广东,43.01,0.29,3.74,5.66,12.4729,21.168400000000002,8.695652173913043,,,5.26,7.14
603919,金徽酒,白酒,甘肃,27.44,0.39,4.53,4.71,10.701600000000001,21.3363,16.50874635568513,12.57,16.28,6.69,6.12
603918,金桥信息,软件服务,上海,2026.32,0.006,8.54,2.67,12.15792,22.801799999999997,0.4214536697066603,0.91,,-0.78,0.2
603909,合诚股份,建筑施工,福建,58.92,0.293,5.78,5.97,17.26356,34.5066,9.809911744738628,9.9,13.2,1.97,4.96
603908,牧高笛,纺织,浙江,32.53,0.78,6.68,6.61,25.3734,44.1548,20.534890869966183,,,6.12,
603906,龙蟠科技,化工原料,江苏,41.02,0.28,3.65,5.51,11.485600000000002,20.1115,8.898098488542173,,,,5.53
603901,永创智能,专用机械,浙江,57.45,0.098,4.89,2.29,5.6301000000000005,11.1981,8.511749347258485,8.29,,,4.28
603900,通灵珠宝,服饰,江苏,22.09,0.784,3.89,8.91,17.31856,34.6599,17.609778180172025,nan,18.57,5.3,9.0
603899,晨光文具,文教休闲,上海,30.79,0.314,7.15,2.71,9.66806,19.3765,23.221825267944137,17.67,21.81,6.61,11.57
603898,好莱客,家居用品,广东,44.21,0.37,7.38,4.08,16.3577,30.1104,16.693055869712733,15.31,,,9.0
603896,寿仙谷,中成药,浙江,60.13,0.37,6.01,5.87,22.2481,35.2787,9.995010809911857,,20.27,5.56,8.05
603889,新澳股份,纺织,浙江,24.37,0.35,3.64,3.81,8.5295,13.868400000000001,14.936397209684037,12.78,14.3,,9.15
603888,新华网,互联网,北京,72.82,0.206,6.25,4.81,15.000919999999997,30.062499999999996,8.582806921175502,,,,4.41
603887,城地股份,建筑施工,上海,44.58,0.41,4.84,7.27,18.2778,35.1868,10.85688649618663,13.08,12.35,,
603886,元祖股份,食品,上海,843.47,0.014,5.67,4.25,11.808580000000001,24.0975,0.672223078473449,nan,26.8,-2.32,0.32
603885,吉祥航空,空运,上海,21.65,0.348,3.41,4.42,7.534199999999999,15.0722,15.750577367205544,23.07,21.33,5.36,7.87
603883,老百姓,医药商业,湖南,35.19,0.7170000000000001,6.87,7.34,25.23123,50.4258,19.522591645353796,9.11,14.06,5.94,9.97
603881,数据港,互联网,上海,89.21,0.28,12.02,3.97,24.9788,47.7194,13.473825804282033,15.56,20.78,3.55,7.47
603880,南卫股份,医疗保健,江苏,50.9,0.278,8.31,3.41,14.150200000000002,28.337100000000003,16.326129666011788,,21.06,,
603879,永悦科技,化工原料,福建,68.97,0.154,6.18,3.45,10.62138,21.321,8.960417572857764,,19.49,3.32,8.16
603878,武进不锈,钢加工,江苏,42.5,0.295,2.58,9.71,12.5375,25.051800000000004,6.070588235294117,7.69,10.09,0.45,3.03
603877,太平鸟,服饰,浙江,72.88,0.2,4.61,6.19,14.576,28.535900000000005,6.325466520307356,13.56,,,3.23
603869,北部湾旅,旅游服务,广西,53.85,0.25,2.62,10.29,13.4625,26.959799999999998,4.865366759517177,11.51,11.33,0.25,2.43
