code,name,industry,area,市盈率(pe),每股收益,市净率(pb),每股净资产,股价(pe*eps),股价(pb*bvps),净资产收益(roe),20163,20164,20171,20172
2235,安妮股份,造纸,福建,68.47,0.09,2.13,5.83,6.1623,12.4179,3.110851468,,1.48,0.71,1.58
2082,栋梁新材,铝,浙江,64.2,0.125,2.82,5.68,8.025,16.0176,4.392523364,4.21,5.16,0.54,
300003,乐普医疗,医疗保健,北京,38.11,0.278,6.46,3.28,10.59458,21.1888,16.95093151,,,,8.66
600898,国美通讯,通信设备,山东,0,-0.056,8.89,1.39,0,12.3571,,2.51,4.39,,-3.88
2207,*ST准油,石油开采,新疆,25.58,0.182,5.76,1.61,4.65556,9.2736,22.51759187,-15.01,,16.75,11.93
300074,华平股份,通信设备,上海,304.77,0.013,3.7,2.09,3.96201,7.733,1.214030252,0.92,6.48,-0.36,
2063,远光软件,软件服务,广东,46.03,0.12,3.64,3.12,5.5236,11.3568,7.907886161,5.5,7.57,0.33,4.06
600158,中体产业,文教休闲,天津,451.94,0.016,7.69,1.88,7.23104,14.4572,1.701553304,1.32,,,0.85
300097,智云股份,电器仪表,辽宁,76.91,0.21,5.75,5.2,16.1511,29.9,7.476270966,3.74,,-0.63,4.06
300435,中泰股份,机械基件,浙江,55.39,0.14,5.25,2.94,7.7546,15.435,9.478245171,,8.53,2.18,4.84
2521,齐峰新材,造纸,山东,27.57,0.186,1.52,6.77,5.12802,10.2904,5.513239028,2.78,,1.12,2.69
601106,*ST一重,工程机械,黑龙江,685.37,0.003,2.91,1.41,2.05611,4.1031,0.424588179,-14.03,-47.64,0.04,0.21
300511,雪榕生物,种植业,上海,74.3,0.18,4.54,5.78,13.374,26.2412,6.110363392,3.21,,3.7,3.09
409,山东地矿,综合类,山东,0,-0.141,4.55,1.69,0,7.6895,,0.18,-18.74,,-7.98
300635,达安股份,建筑施工,广东,83.66,0.33,7.26,6.71,27.6078,48.7146,8.677982309,,17.25,3.27,
2359,北讯集团,钢加工,山东,480.57,0.023,4.16,5.42,11.05311,22.5472,0.865638721,-5.58,-5.28,,
300231,银信科技,软件服务,北京,35.12,0.182,6.95,1.84,6.39184,12.788,19.78929385,16.7,21.39,,9.63
818,方大化工,化工原料,辽宁,63.76,0.088,3.38,3.33,5.61088,11.2554,5.301129235,1.95,,1.28,2.65
600038,中直股份,航空,黑龙江,80.48,0.26,3.58,11.7,20.9248,41.886,4.448310139,4.56,,,2.22
2574,明牌珠宝,服饰,浙江,43.5,0.106,1.57,5.87,4.611,9.2159,3.609195402,1.67,1.43,,1.81
835,长城动漫,影视音像,四川,54.26,0.089,8.26,1.18,4.82914,9.7468,15.22300037,,-20.69,,
2439,启明星辰,软件服务,北京,0,0,7,2.99,0,20.93,,,12.69,-0.25,-0.01
600131,岷江水电,水力发电,四川,54.77,0.075,3.89,2.1,4.10775,8.169,7.102428337,16.6,16.8,,3.53
2762,金发拉比,服饰,广东,74.3,0.151,5.06,4.43,11.2193,22.4158,6.810228802,5.78,,,3.42
600117,西宁特钢,特种钢,青海,343.7,0.01,2.59,2.76,3.437,7.1484,0.753564155,-39.01,,,0.38
2732,燕塘乳业,乳制品,广东,39.92,0.383,5.41,5.65,15.28936,30.5665,13.55210421,11.09,13.06,1.4,6.85
2697,红旗连锁,超市连锁,四川,42.1,0.072,3.68,1.66,3.0312,6.1088,8.741092637,,6.85,,4.42
630,铜陵有色,铜,安徽,67.93,0.022,1.89,1.61,1.49446,3.0429,2.782275872,0.68,1.29,,
600345,长江通信,通信设备,湖北,18.49,0.605,3.12,7.16,11.18645,22.3392,16.87398594,4.11,4.99,,8.82
300333,兆日科技,元器件,深圳,115.01,0.051,4.6,2.54,5.86551,11.684,3.999652204,2.56,2.26,0.92,1.99
2231,奥维通信,通信设备,辽宁,0,-0.044,6.3,1.85,0,11.655,,-3.18,1.1,-1.39,
2763,汇洁股份,服饰,深圳,19.76,0.821,4.09,7.94,16.22296,32.4746,20.69838057,10.37,,5.99,
600658,电子城,园区开发,北京,62.52,0.089,1.51,7.41,5.56428,11.1891,2.415227127,0.04,,0.33,1.19
2658,雪迪龙,环境保护,北京,91.37,0.086,5.48,2.87,7.85782,15.7276,5.997592208,5.86,11.86,0.72,3.01
600624,复旦复华,综合类,上海,150.2,0.027,5.07,1.59,4.0554,8.0613,3.375499334,,3.54,,1.67
2646,青青稞酒,白酒,青海,38.67,0.235,3.26,5.57,9.08745,18.1582,8.430307732,,8.98,,4.2
600052,浙江广厦,区域地产,浙江,68.01,0.037,2.04,2.46,2.51637,5.0184,2.999558888,,21.3,0.95,
2687,乔治白,服饰,浙江,37.2,0.101,2.73,2.76,3.7572,7.5348,7.338709677,4.49,6.4,,3.65
2663,普邦股份,建筑施工,广东,53.07,0.052,2.16,2.55,2.75964,5.508,4.070096099,,2.44,0.17,
300476,胜宏科技,元器件,广东,47.68,0.31,6.14,4.17,14.7808,25.6038,12.87751678,12.26,17.4,3.11,
2482,广田集团,装修装饰,深圳,32.22,0.14,2.22,4.06,4.5108,9.0132,6.890130354,,6.8,0.92,3.46
2660,茂硕电源,电气设备,深圳,277.57,0.019,3.44,3.06,5.27383,10.5264,1.239327017,1.52,-0.21,,0.6
2278,神开股份,化工机械,上海,0,-0.029,3.63,2.9,0,10.527,,-5.79,-9.75,,-0.99
300386,飞天诚信,软件服务,北京,150.57,0.061,4.98,3.72,9.18477,18.5256,3.307431759,3.46,,0.69,
300028,金亚科技,通信设备,四川,0,-0.065,7.88,0.95,0,7.486,,2.55,-6.05,,-7.13
300037,新宙邦,化工原料,深圳,40.23,0.335,4.6,5.87,13.47705,27.002,11.43425304,9.14,12.38,3.06,5.73
300283,温州宏丰,电气设备,浙江,173.56,0.02,5.1,1.37,3.4712,6.987,2.938465084,5.78,,,1.47
300600,瑞特股份,电气设备,江苏,44.09,0.583,6.14,8.37,25.70447,51.3918,13.92606033,18.75,,4.25,
2540,亚太科技,铝,江苏,26,0.144,2.56,2.92,3.744,7.4752,9.846153846,7.19,10.49,2.37,4.95
2515,金字火腿,食品,浙江,254.13,0.019,6.67,1.42,4.82847,9.4714,2.624640932,1.55,1.48,2.51,1.33
2405,四维图新,软件服务,北京,134.2,0.1,4.96,5.12,13.42,25.3952,3.695976155,,,1.78,2.59
2111,威海广泰,航空,山东,30.62,0.284,2.41,7.23,8.69608,17.4243,7.870672763,6.24,7.54,,4.01
300515,三德科技,电器仪表,湖南,127.26,0.064,7.45,2.2,8.14464,16.39,5.854156844,,10.3,,2.84
600197,伊力特,白酒,新疆,30.48,0.367,4.99,4.48,11.18616,22.3552,16.37139108,12.32,14.9,5.62,7.87
600760,中航黑豹,汽车整车,山东,0,-0.079,26.99,1.19,0,32.1181,,-4.52,6.67,-2.34,
600831,广电网络,影视音像,陕西,26.63,0.195,2.16,4.82,5.19285,10.4112,8.111152835,5.99,5.98,1.29,
300238,冠昊生物,医疗保健,广东,137.8,0.097,5.05,5.29,13.3666,26.7145,3.664731495,5.16,8.21,0.84,1.86
413,东旭光电,元器件,河北,42.07,0.129,2.38,4.56,5.42703,10.8528,5.657237937,5.23,,,2.84
600386,北巴传媒,公共交通,北京,61.31,0.056,3.08,2.23,3.43336,6.8684,5.023650302,5.08,6.68,1.06,2.54
2675,东诚药业,化学制药,山东,61.76,0.104,3.2,4,6.42304,12.8,5.18134715,,,1.12,2.58
300246,宝莱特,医疗保健,广东,51.54,0.262,7.97,3.39,13.50348,27.0183,15.4637175,,14.66,3.62,
517,荣安地产,区域地产,浙江,14.98,0.148,3.39,1.3,2.21704,4.407,22.63017356,0.57,4.1,,
2200,云投生态,环境保护,云南,0,-0.149,4.17,4.47,0,18.6399,,4.13,4.01,-0.89,
600706,曲江文旅,旅游服务,陕西,35.57,0.282,3.85,5.22,10.03074,20.097,10.82372786,7.63,6.21,3.21,5.56
300172,中电环保,环境保护,江苏,42.89,0.114,4.36,2.25,4.88946,9.81,10.16553975,7.08,10.28,1.09,5.11
938,紫光股份,软件服务,北京,38,0.774,2.52,23.37,29.412,58.8924,6.631578947,3.68,4.9,,3.34
39,中集集团,轻工机械,深圳,33.89,0.26,1.81,10.01,8.8114,18.1181,5.340808498,,2,1.76,2.76
600686,金龙汽车,汽车整车,福建,123.91,0.063,2.64,5.93,7.80633,15.6552,2.130578646,-2.69,-20.48,-1.5,
59,华锦股份,石油加工,辽宁,10.86,0.518,1.62,6.97,5.62548,11.2914,14.91712707,,,4.12,7.48
600029,南方航空,空运,广东,15.16,0.28,1.81,4.59,4.2448,8.3079,11.93931398,,12.28,,6.2
897,津滨发展,区域地产,天津,0,-0.024,5.65,0.78,0,4.407,,,3.69,-0.72,-3.01
2583,海能达,通信设备,深圳,743.33,0.011,5.79,2.7,8.17663,15.633,0.77892726,4.07,12.83,,0.39
600138,中青旅,旅游服务,北京,21.92,0.479,2.83,7.42,10.49968,20.9986,12.91058394,9.01,9.49,1.69,6.6
708,大冶特钢,特种钢,湖北,16.24,0.421,1.61,8.51,6.83704,13.7011,9.913793103,5.97,8.13,1.74,5
2564,天沃科技,化工机械,江苏,39.56,0.123,2.78,3.5,4.86588,9.73,7.027300303,-1.92,-10.15,1.3,3.58
300083,劲胜智能,元器件,广东,21.88,0.211,2.45,3.77,4.61668,9.2365,11.19744059,,,2.84,
2350,北京科锐,电气设备,北京,190.27,0.036,4.58,2.98,6.84972,13.6484,2.407105692,,6.81,-0.73,
2636,金安国纪,元器件,上海,23.66,0.36,6.37,2.67,8.5176,17.0079,26.92307692,10.75,21.85,8.42,14.24
600533,栖霞建设,区域地产,江苏,48.98,0.065,1.65,3.83,3.1837,6.3195,3.368721927,1.17,,-0.43,
600151,航天机电,半导体,上海,0,-0.138,1.91,4.07,0,7.7737,,,4.13,-2.08,-3.31
600746,江苏索普,化工原料,江苏,29.47,0.197,7.13,1.63,5.80559,11.6219,24.19409569,5.38,5.09,10.16,12.89
300276,三丰智能,专用机械,湖北,342.95,0.023,9.53,1.63,7.88785,15.5339,2.778830733,1.11,2.48,0.49,1.4
2701,奥瑞金,广告包装,北京,19.27,0.176,2.9,2.34,3.39152,6.786,15.04929943,21.85,24.55,3.13,7.8
2223,鱼跃医疗,医疗保健,江苏,25.61,0.397,4.04,5.03,10.16717,20.3212,15.77508786,18.31,14.32,3.71,7.86
2124,天邦股份,饲料,浙江,26.15,0.19,2.43,3.78,4.9685,9.1854,9.292543021,27.67,,3.68,
600408,安泰集团,焦炭加工,山西,0,-0.067,4.87,0.89,0,4.3343,,-29.62,-46.36,-5.12,-7.19
2190,成飞集成,汽车配件,四川,1767.94,0.008,5.66,5.11,14.14352,28.9226,0.320146611,5.14,7.88,,
2126,银轮股份,汽车配件,浙江,24.29,0.23,2.59,3.9,5.5867,10.101,10.66282421,8.4,11.9,3.39,7.08
600300,维维股份,软饮料,江苏,43.61,0.061,3.24,1.63,2.66021,5.2812,7.429488649,3.53,2.64,3.38,3.75
2786,银宝山新,专用机械,深圳,87.7,0.08,4.97,2.81,7.016,13.9657,5.66704675,6.83,,0.77,2.86
600293,三峡新材,玻璃,湖北,32.28,0.22,3.32,3.05,7.1016,10.126,10.2850062,3.07,11.15,1.92,5.2
2281,光迅科技,通信设备,湖北,46.67,0.273,5.5,4.63,12.74091,25.465,11.78487251,7.78,10.48,3.34,
600973,宝胜股份,电气设备,江苏,51.28,0.056,1.96,2.94,2.87168,5.7624,3.822152886,5.4,,0.84,
300248,新开普,软件服务,河南,130.46,0.068,4.79,3.71,8.87128,17.7709,3.671623486,3.64,,0.23,
887,中鼎股份,橡胶,安徽,20.89,0.506,3.75,5.63,10.57034,21.1125,17.95117281,15.22,16.75,4.63,9.22
2683,宏大爆破,化工原料,广东,39.74,0.115,2.19,4.16,4.5701,9.1104,5.510820332,1.43,2.49,0.33,2.78
2560,通达股份,电气设备,河南,195.11,0.021,2.3,3.54,4.09731,8.142,1.178822203,,,,0.59
300233,金城医药,化学制药,山东,31.58,0.36,2.14,9.39,11.3688,20.0946,6.776440785,7.47,11.72,,4.27
2175,东方网络,电器仪表,广西,81.29,0.068,6.15,1.79,5.52772,11.0085,7.565506212,,4.69,,3.43
600573,惠泉啤酒,啤酒,福建,652.55,0.008,2.4,4.37,5.2204,10.488,0.367787909,0.06,0.15,,0.18
2792,通宇通讯,通信设备,广东,46.37,0.416,4.59,8.41,19.28992,38.6019,9.898641363,10.11,13.02,,4.91
600724,宁波富达,区域地产,浙江,44.34,0.054,2.58,1.84,2.39436,4.7472,5.818673884,,5.05,,2.96
707,双环科技,化工原料,湖北,41.35,0.086,3.69,1.93,3.5561,7.1217,8.92382104,-15,-55.99,3.55,
780,*ST平能,煤炭开采,内蒙,19.56,0.134,1.25,4.2,2.62104,5.25,6.390593047,-9.35,-7.71,-0.55,3.25
600829,人民同泰,医药商业,黑龙江,25.76,0.24,4.79,2.58,6.1824,12.3582,18.5947205,,14.62,4.3,8.85
600490,鹏欣资源,铜,上海,79.31,0.06,3.23,2.94,4.7586,9.4962,4.072626403,,1.46,2.12,1.95
572,海马汽车,汽车整车,海南,175.78,0.015,1.14,4.58,2.6367,5.2212,0.648537945,2.8,,,
600133,东湖高新,园区开发,湖北,5.24,1.127,2.92,4.05,5.90548,11.826,55.72519084,1.95,8.13,30.96,32.18
2232,启明信息,软件服务,吉林,399.79,0.015,4.74,2.49,5.99685,11.8026,1.185622452,,4.43,0.12,0.57
300402,宝色股份,专用机械,江苏,1066.76,0.008,5.59,2.95,8.53408,16.4905,0.524016649,-13.24,,-1.68,0.26
300348,长亮科技,软件服务,深圳,171.86,0.063,6.61,3.28,10.82718,21.6808,3.846153846,8.01,13.42,0.1,2.01
300175,朗源股份,食品,山东,45.41,0.099,5.24,1.71,4.49559,8.9604,11.53930852,3.41,3.1,,5.65
2201,九鼎新材,玻璃,江苏,423.11,0.013,4.23,2.67,5.50043,11.2941,0.99974002,0.85,,0.23,0.5
600316,洪都航空,航空,江西,0,-0.083,2.58,6.92,0,17.8536,,0.02,0.21,-0.57,
600606,绿地控股,全国地产,上海,10.44,0.383,1.68,4.77,3.99852,8.0136,16.09195402,10.82,,4.66,7.95
300569,天能重工,专用机械,山东,50.78,0.338,3.15,10.89,17.16364,34.3035,6.203229618,21.38,21.69,2,3.09
2229,鸿博股份,广告包装,福建,0,-0.033,3.67,3.2,0,11.744,,,1.12,-0.71,-1.01
300086,康芝药业,化学制药,海南,89.6,0.071,3.11,4.07,6.3616,12.6577,3.470982143,1.85,2.57,0.83,1.75
860,顺鑫农业,白酒,北京,23,0.429,1.63,12.12,9.867,19.7556,7.086956522,4.49,7.09,,
2478,常宝股份,普钢,江苏,39.43,0.077,1.83,3.33,3.03611,6.0939,4.641136191,2.87,3.69,0.69,
300573,兴齐眼药,化学制药,辽宁,45.14,0.359,4.8,6.75,16.20526,32.4,10.6335844,11,13.02,,
300040,九洲电气,电气设备,黑龙江,26.46,0.23,2.2,5.32,6.0858,11.704,8.314436886,2.5,,,
917,电广传媒,影视音像,湖南,62.56,0.086,1.39,7.75,5.38016,10.7725,2.221867008,,,0.92,1.11
600075,新疆天业,化工原料,新疆,13.24,0.353,2.19,4.26,4.67372,9.3294,16.5407855,16.61,,3.98,8.5
2618,丹邦科技,元器件,深圳,253.15,0.021,3.51,3.06,5.31615,10.7406,1.386529725,0.98,1.48,0.47,
2011,盾安环境,工程机械,浙江,77.96,0.072,2.33,4.79,5.61312,11.1607,2.98871216,1.34,1.93,0.87,1.47
2410,广联达,软件服务,北京,78.91,0.127,8.11,2.47,10.02157,20.0317,10.27753136,8.32,,,4.78
9,中国宝安,综合类,深圳,124.8,0.037,4.41,2.11,4.6176,9.3051,3.533653846,4.67,5.2,0.75,
300359,全通教育,文教休闲,广东,0,-0.028,3.97,3.15,0,12.5055,,,5.23,-0.32,-0.89
2287,奇正藏药,中成药,西藏,48.31,0.418,9.39,4.3,20.19358,40.377,19.43696957,,,3.92,9.46
2085,万丰奥威,汽车配件,浙江,43.23,0.22,7.44,2.56,9.5106,19.0464,17.21027065,15.98,20.53,3.7,8.72
600719,大连热电,供气供热,辽宁,90.66,0.041,4.06,1.83,3.71706,7.4298,4.478270461,-2.58,1.88,,2.25
600340,华夏幸福,区域地产,河北,8.93,1.816,2.59,12.53,16.21688,32.4527,29.00335946,21.83,29.54,6.07,
937,冀中能源,煤炭开采,河北,21.52,0.161,1.3,5.37,3.46472,6.981,6.040892193,0.44,1.32,1.52,
600768,宁波富邦,铝,浙江,0,-0.1,41.24,0.38,0,15.6712,,-52.47,,-13.91,
607,华媒控股,广告包装,浙江,127.96,0.031,4.44,1.77,3.96676,7.8588,3.469834323,7.92,,-0.96,1.75
300679,电连技术,元器件,深圳,38.83,2.06,12.08,9.93,79.9898,119.9544,31.10996652,,41.63,,16.86
2205,国统股份,其他建材,新疆,0,-0.04,3.16,7.84,0,24.7744,,,1.47,-4.98,-0.51
600236,桂冠电力,水力发电,广西,24.35,0.122,2.76,2.16,2.9707,5.9616,11.33470226,18.61,20.07,2.34,5.4
600629,华建集团,建筑施工,上海,57.74,0.19,3.69,5.34,10.9706,19.7046,6.390717007,16.78,,4.68,4.45
2227,奥 特 迅,电气设备,深圳,2388.9,0.005,6.37,3.59,11.9445,22.8683,0.266649923,-1.08,1.16,,0.13
2680,长生生物,生物制药,江苏,28.61,0.271,4.27,3.64,7.75331,15.5428,14.92485145,,12.15,2.53,
600385,山东金泰,黄金,山东,0,-0.018,30,0.49,0,14.7,,2.5,,-3.09,-3.5
600869,智慧能源,电气设备,青海,75.35,0.048,2.87,2.54,3.6168,7.2898,3.808891838,6.05,5.86,0.21,1.89
2384,东山精密,通信设备,江苏,116.68,0.111,3.77,6.89,12.95148,25.9753,3.231059308,5.34,5.32,0.78,3.34
2552,宝鼎科技,机械基件,浙江,0,-0.03,5.02,2.36,0,11.8472,,,-23.09,,-1.16
600623,华谊集团,汽车配件,上海,36,0.152,1.41,7.75,5.472,10.9275,3.916666667,1.68,2.59,1.53,1.96
600844,*ST丹科,化工原料,上海,73.86,0.046,3.65,1.87,3.39756,6.8255,4.941781749,-0.13,-13.89,2.32,2.5
600707,彩虹股份,元器件,陕西,0,-0.1,5.47,1.66,0,9.0802,,-6.08,-19.1,-3.69,
600652,游久游戏,互联网,上海,98.65,0.051,3.81,2.62,5.03115,9.9822,3.862138875,,5.52,,
702,正虹科技,饲料,湖南,0,-0.01,5.28,1.72,0,9.0816,,-0.95,0.45,,
2871,伟隆股份,机械基件,山东,47.99,0.54,5.34,7.65,25.9146,40.851,11.12731819,,17.83,3.55,8.56
600680,*ST上普,通信设备,上海,0,-0.361,8.37,1.73,0,14.4801,,-3.08,,-2.59,-18.88
300223,北京君正,半导体,北京,816.04,0.023,5.6,6.62,18.76892,37.072,0.686240871,0.74,0.65,0.19,0.34
2248,*ST东数,机床制造,山东,0,-0.286,3.76,1.8,0,6.768,,-14.19,-30.79,-4.34,
552,靖远煤电,煤炭开采,甘肃,16.61,0.122,1.4,2.91,2.02642,4.074,8.428657435,1.94,3.69,1.82,4.31
514,渝 开 发,区域地产,重庆,72.87,0.056,2.31,3.52,4.08072,8.1312,3.170028818,,4.28,,1.59
600266,北京城建,区域地产,北京,45.45,0.169,1.28,11.99,7.68105,15.3472,2.816281628,3.55,7.39,0.53,1.36
300358,楚天科技,医疗保健,湖南,53.27,0.15,3.89,3.82,7.9905,14.8598,7.302421626,6.11,9.08,,
2464,金利科技,互联网,江苏,47.74,0.354,6.24,5.42,16.89996,33.8208,13.07080017,7.76,,4.24,6.81
2723,金莱特,家用电器,广东,166.53,0.064,6.05,3.5,10.65792,21.175,3.632979043,0.84,1.02,,
600206,有研新材,半导体,北京,137.33,0.039,3.18,3.39,5.35587,10.7802,2.315590184,1.05,1.72,0.34,1.17
2605,姚记扑克,文教休闲,上海,72.56,0.09,3.33,3.92,6.5304,13.0536,4.589305402,6.46,8.52,1.67,2.35
2336,人人乐,超市连锁,深圳,0,-0.337,2.32,5.43,0,12.5976,,0.31,,0.21,
401,冀东水泥,水泥,河北,0,-0.082,2.33,7.31,0,17.0323,,-4.6,0.52,-4.17,
2835,同为股份,元器件,深圳,88.17,0.091,5.35,3.01,8.02347,16.1035,6.067823523,,19.25,1.43,3.02
2193,如意集团,纺织,山东,111.89,0.074,1.75,9.47,8.27986,16.5725,1.564036107,1.78,2.16,0.2,
300394,天孚通信,通信设备,江苏,41.57,0.328,6.68,4.08,13.63496,27.2544,16.06928073,12.63,17.04,4.11,
2318,久立特材,特种钢,浙江,53.48,0.079,2.71,3.13,4.22492,8.4823,5.067314884,,6.62,0.93,2.53
300322,硕贝德,通信设备,广东,333.79,0.019,9.01,1.44,6.34201,12.9744,2.699301956,12.45,12.46,0.51,1.33
2457,青龙管业,塑料,宁夏,0,-0.128,3.08,5.21,0,16.0468,,0.45,1.19,-0.34,-2.42
300327,中颖电子,半导体,上海,57.27,0.296,10.27,3.3,16.95192,33.891,17.93259997,,,,8.66
2655,共达电声,元器件,山东,355.1,0.013,5.19,1.8,4.6163,9.342,1.461560124,2.25,2.82,0.31,0.73
600486,扬农化工,农药化肥,江苏,22.77,0.817,3.22,11.54,18.60309,37.1588,14.14141414,9.08,13.44,3.7,7.12
600446,金证股份,软件服务,深圳,409.36,0.024,11.25,1.77,9.82464,19.9125,2.7481923,7.41,17.13,-1.53,1.38
609,绵石投资,区域地产,北京,18.2,0.43,2.84,5.29,7.826,15.0236,15.6043956,9.27,9.83,,
2476,宝莫股份,化工原料,山东,0,-0.077,4.98,1.51,0,7.5198,,1.86,1.48,-3.17,
2163,中航三鑫,装修装饰,深圳,0,-0.049,9.04,0.88,0,7.9552,,-0.59,1.29,-2.77,-5.55
2860,星帅尔,电气设备,浙江,39.37,0.64,5.8,7.76,25.1968,45.008,14.73202946,,24.34,,9.45
603,盛达矿业,铅锌,北京,54.09,0.134,4.66,3.12,7.24806,14.5392,8.615270845,9.97,11.8,,3.78
600516,方大炭素,矿物制品,甘肃,70.62,0.24,8.99,3.62,16.9488,32.5438,12.73010479,1.36,1.16,,6.83
600872,中炬高新,食品,广东,41.56,0.264,6.04,3.64,10.97184,21.9856,14.533205,9.79,13.64,4.07,7.25
2637,赞宇科技,日用化工,浙江,58.28,0.11,2.5,4.93,6.4108,12.325,4.289636239,5.52,9.8,0.91,2.12
2253,川大智胜,软件服务,四川,213.3,0.061,4.6,5.63,13.0113,25.898,2.156586967,1.62,3.04,,1.06
300015,爱尔眼科,医疗保健,湖南,50.7,0.238,11.91,2.03,12.0666,24.1773,23.49112426,,,,12.19
300087,荃银高科,种植业,安徽,0,-0.02,6.96,1.64,0,11.4144,,-1.48,4.83,,-1.31
600661,新南洋,文教休闲,上海,74.24,0.148,4.21,5.2,10.98752,21.892,5.670797414,15.28,21.01,1.7,
600567,山鹰纸业,造纸,安徽,14.46,0.182,2.62,2,2.63172,5.24,18.11894882,,4.98,,
300440,运达科技,软件服务,四川,47.75,0.147,5.21,2.69,7.01925,14.0149,10.91099476,,,,4.87
600779,水井坊,白酒,四川,80.24,0.234,13.52,2.78,18.77616,37.5856,16.84945165,,16.29,6.08,7.5
2535,林州重机,工程机械,河南,111.13,0.026,1.53,3.71,2.88938,5.6763,1.37676595,,,,0.69
300452,山河药辅,化学制药,安徽,52.39,0.271,6.36,4.46,14.19769,28.3656,12.13972132,9.51,12.74,2.85,6.05
2584,西陇科学,化工原料,广东,130.51,0.06,5.49,2.86,7.8306,15.7014,4.206574209,4.78,5.52,0.39,2.09
300188,美亚柏科,软件服务,福建,136.19,0.066,4.68,3.82,8.98854,17.8776,3.436375652,2.72,10.39,,1.72
300082,奥克股份,化工原料,辽宁,33.04,0.118,1.94,4.02,3.89872,7.7988,5.871670702,,,0.95,2.99
2458,益生股份,农业综合,山东,0,-0.356,6.07,4.14,0,25.1298,,46.24,49.32,0.23,-8.47
2801,微光股份,电气设备,浙江,42.42,0.47,5.95,6.63,19.9374,39.4485,14.02640264,13.36,17.21,2.98,7.16
2265,西仪股份,汽车配件,云南,194.25,0.047,6.03,3.01,9.12975,18.1503,3.104247104,,1.45,0.99,1.68
2282,博深工具,轻工机械,河北,71.13,0.134,7.66,2.48,9.53142,18.9968,10.76901448,1.77,1.59,0.52,5.52
300632,光莆股份,半导体,福建,55.1,0.27,6.13,4.23,14.877,25.9299,11.12522686,,,3.93,7.03
300427,红相电力,电气设备,福建,162.29,0.05,7.47,2.19,8.1145,16.3593,4.602871403,,12.49,-0.86,
2152,广电运通,电脑设备,广东,18.62,0.219,2.3,3.54,4.07778,8.142,12.35230934,,11.82,,
300336,新文化,影视音像,上海,27.49,0.273,2.79,5.39,7.50477,15.0381,10.14914514,,,,5.11
2517,恺英网络,互联网,福建,31.63,0.577,7.05,5.17,18.25051,36.4485,22.28896617,41.11,46.98,5.96,11.54
2104,恒宝股份,元器件,江苏,39.72,0.129,4.24,2.42,5.12388,10.2608,10.67472306,7.73,,2.5,
582,北部湾港,港口,广西,25.12,0.238,2.28,5.24,5.97856,11.9472,9.076433121,6.36,,1.65,4.58
2203,海亮股份,铜,浙江,18.8,0.24,3.27,2.73,4.512,8.9271,17.39361702,9.87,,4.56,8.97
600203,福日电子,元器件,福建,100.54,0.044,1.84,4.83,4.42376,8.8872,1.830117366,,3.21,,0.91
300018,中元股份,电气设备,湖北,78.31,0.051,2.76,2.93,3.99381,8.0868,3.524454093,4.19,7.75,0.74,
2681,奋达科技,家用电器,深圳,71.58,0.1,5.6,2.35,7.158,13.16,7.823414362,9.27,14.2,,4.49
300166,东方国信,软件服务,北京,72.93,0.099,3.75,3.84,7.22007,14.4,5.141916907,,10.27,1.23,2.59
300680,隆盛科技,汽车配件,江苏,82.79,0.28,8.22,4.22,23.1812,34.6884,9.928735355,,16.82,3.23,6.85
2381,双箭股份,橡胶,浙江,34.59,0.147,2.65,3.83,5.08473,10.1495,7.66117375,3.76,3.36,,
600216,浙江医药,化学制药,浙江,56.33,0.094,1.46,7.24,5.29502,10.5704,2.591869341,6,6.64,0.34,1.28
628,高新发展,园区开发,四川,95.48,0.055,4.4,2.4,5.2514,10.56,4.608294931,4.26,4.11,0.32,
2611,东方精工,轻工机械,广东,63.53,0.17,2.3,6.4,10.8001,14.72,3.620336849,5.5,6.9,0.44,3.82
601137,博威合金,铜,浙江,26.12,0.233,2.39,5.1,6.08596,12.189,9.15007657,6.27,7.19,,
2455,百川股份,化工原料,江苏,54.39,0.124,7.42,1.81,6.74436,13.4302,13.64221364,7.52,9.68,2.21,6.74
600505,西昌电力,水力发电,四川,189.15,0.023,3.13,2.82,4.35045,8.8266,1.654771345,4.4,5.56,1,0.83
2459,天业通联,工程机械,河北,796.24,0.008,4.21,3.19,6.36992,13.4299,0.528735055,,1.64,0.19,
833,贵糖股份,造纸,广西,84.24,0.05,2.1,3.99,4.212,8.379,2.492877493,-0.2,1.47,,1.26
679,大连友谊,百货,辽宁,164.38,0.028,2.34,3.94,4.60264,9.2196,1.423530843,-12.81,10.08,0.82,
721,西安饮食,酒店餐饮,陕西,0,-0.002,5.61,1.35,0,7.5735,,2.72,,-1.26,-0.16
2799,环球印务,广告包装,陕西,133.46,0.086,6.79,3.39,11.47756,23.0181,5.087666717,4.32,,1.17,
600523,贵航股份,汽车配件,贵州,28.83,0.341,2.65,7.43,9.83103,19.6895,9.191814083,,8.53,,4.62
961,中南建设,建筑施工,江苏,35.03,0.095,1.8,3.72,3.32785,6.696,5.138452755,,,1.1,2.6
601021,春秋航空,空运,上海,24.44,0.692,3.49,9.68,16.91248,33.7832,14.27986907,,13.74,4.06,7.33
812,陕西金叶,广告包装,陕西,193.86,0.023,4.34,2.02,4.45878,8.7668,2.23872898,,3.96,0.72,1.13
300482,万孚生物,生物制药,广东,52.45,0.621,12.39,5.26,32.57145,65.1714,23.62249762,14.88,18.79,,12.24
